Interval Data Recording,
,,,,,
Sequence #,Timestamp,A1 kWh,A2 kWh,A3 kWh,A System kWh
68821,2025/03/10 01:59:10 PM,262967.34,234810.50,266048.22,763826.06
68822,2025/03/10 02:14:10 PM,262967.37,234810.52,266048.34,763826.25
68823,2025/03/10 02:29:11 PM,262967.37,234810.52,266048.47,763826.37
68824,2025/03/10 02:44:11 PM,262967.41,234810.53,266048.59,763826.50
68825,2025/03/10 02:59:12 PM,262967.41,234810.55,266048.72,763826.62
68826,2025/03/10 03:14:12 PM,262967.41,234810.56,266048.84,763826.81
68827,2025/03/10 03:29:13 PM,262967.44,234810.56,266048.97,763827.00
68828,2025/03/10 03:44:13 PM,262967.44,234810.58,266049.12,763827.12
68829,2025/03/10 03:59:14 PM,262967.47,234810.58,266049.25,763827.31
68830,2025/03/10 04:14:14 PM,262967.50,234810.58,266049.37,763827.44
68831,2025/03/10 04:29:15 PM,262967.50,234810.59,266049.50,763827.62
68832,2025/03/10 04:44:15 PM,262967.53,234810.61,266049.62,763827.75
68833,2025/03/10 04:59:16 PM,262967.53,234810.61,266049.75,763827.87
68834,2025/03/10 05:14:16 PM,262967.59,234810.67,266049.94,763828.19
68835,2025/03/10 05:29:17 PM,262967.62,234810.67,266050.09,763828.37
68836,2025/03/10 05:44:17 PM,262967.66,234810.69,266050.22,763828.56
68837,2025/03/10 05:59:18 PM,262967.66,234810.70,266050.37,763828.75
68838,2025/03/10 06:14:18 PM,262967.69,234810.70,266050.53,763828.87
68839,2025/03/10 06:29:19 PM,262967.72,234810.72,266050.66,763829.12
68840,2025/03/10 06:44:19 PM,262967.78,234810.73,266050.84,763829.37
68841,2025/03/10 06:59:20 PM,262971.22,234813.53,266054.44,763839.19
68842,2025/03/10 07:14:20 PM,262987.72,234823.62,266070.50,763881.87
68843,2025/03/10 07:29:21 PM,263001.34,234835.03,266083.47,763919.87
68844,2025/03/10 07:44:21 PM,263012.59,234847.78,266093.97,763954.37
68845,2025/03/10 07:59:21 PM,263023.87,234860.64,266104.53,763989.00
68846,2025/03/10 08:14:22 PM,263036.19,234874.08,266116.03,764026.25
68847,2025/03/10 08:29:22 PM,263050.66,234882.87,266130.06,764063.62
68848,2025/03/10 08:44:23 PM,263065.03,234893.09,266143.94,764102.06
68849,2025/03/10 08:59:23 PM,263079.87,234904.12,266158.22,764142.25
68850,2025/03/10 09:14:24 PM,263087.72,234912.84,266165.75,764166.31
68851,2025/03/10 09:29:24 PM,263092.12,234917.36,266170.31,764179.81
68852,2025/03/10 09:44:25 PM,263095.50,234920.64,266173.94,764190.06
68853,2025/03/10 09:59:25 PM,263098.59,234923.52,266177.34,764199.50
68854,2025/03/10 10:14:26 PM,263101.97,234926.73,266181.06,764209.75
68855,2025/03/10 10:29:26 PM,263105.94,234930.66,266185.41,764222.00
68856,2025/03/10 10:44:27 PM,263109.62,234934.34,266189.37,764233.37
68857,2025/03/10 10:59:27 PM,263113.25,234937.97,266193.25,764244.50
68858,2025/03/10 11:14:28 PM,263117.00,234941.70,266197.25,764255.94
68859,2025/03/10 11:29:28 PM,263144.22,234969.39,266225.47,764339.12
68860,2025/03/10 11:44:29 PM,263173.72,234997.98,266257.87,764429.56
68861,2025/03/10 11:59:29 PM,263184.25,235008.73,266268.09,764461.12
68862,2025/03/11 12:14:30 AM,263190.19,235014.67,266274.19,764479.06
68863,2025/03/11 12:29:30 AM,263195.41,235019.73,266279.66,764494.75
68864,2025/03/11 12:44:31 AM,263201.25,235025.50,266285.72,764512.50
68865,2025/03/11 12:59:31 AM,263207.69,235032.00,266292.44,764532.12
68866,2025/03/11 01:14:32 AM,263213.25,235037.50,266298.12,764548.87
68867,2025/03/11 01:29:32 AM,263218.81,235043.05,266303.87,764565.75
68868,2025/03/11 01:44:33 AM,263224.50,235048.80,266309.75,764583.06
68869,2025/03/11 01:59:33 AM,263230.47,235054.77,266315.91,764601.12
68870,2025/03/11 02:14:33 AM,263237.09,235061.45,266322.78,764621.37
68871,2025/03/11 02:29:34 AM,263243.28,235067.58,266329.34,764640.25
68872,2025/03/11 02:44:34 AM,263250.22,235074.41,266336.62,764661.25
68873,2025/03/11 02:59:35 AM,263257.37,235081.52,266344.16,764683.00
68874,2025/03/11 03:14:35 AM,263264.72,235088.80,266351.84,764705.37
68875,2025/03/11 03:29:36 AM,263272.12,235096.09,266359.56,764727.75
68876,2025/03/11 03:44:36 AM,263279.66,235103.55,266367.47,764750.62
68877,2025/03/11 03:59:37 AM,263287.19,235111.02,266375.31,764773.50
68878,2025/03/11 04:14:37 AM,263294.81,235118.56,266383.25,764796.62
68879,2025/03/11 04:29:38 AM,263302.53,235126.12,266391.25,764819.87
68880,2025/03/11 04:44:38 AM,263309.28,235132.81,266398.34,764840.44
68881,2025/03/11 04:59:39 AM,263316.50,235140.06,266406.06,764862.62
68882,2025/03/11 05:14:39 AM,263320.75,235144.39,266410.72,764875.87
68883,2025/03/11 05:29:40 AM,263322.78,235146.64,266413.03,764882.50
68884,2025/03/11 05:44:40 AM,263322.81,235146.66,266413.19,764882.62
68885,2025/03/11 05:59:41 AM,263322.81,235146.67,266413.31,764882.81
68886,2025/03/11 06:14:41 AM,263322.81,235146.69,266413.44,764882.94
68887,2025/03/11 06:29:42 AM,263322.81,235146.69,266413.59,764883.12
68888,2025/03/11 06:44:42 AM,263322.81,235146.70,266413.72,764883.25
68889,2025/03/11 06:59:43 AM,263322.81,235146.72,266413.87,764883.37
68890,2025/03/11 07:14:43 AM,263322.81,235146.73,266414.00,764883.56
68891,2025/03/11 07:29:44 AM,263322.81,235146.75,266414.12,764883.69
68892,2025/03/11 07:44:44 AM,263322.81,235146.75,266414.28,764883.87
68893,2025/03/11 07:59:45 AM,263322.81,235146.77,266414.41,764884.00
68894,2025/03/11 08:14:45 AM,263322.81,235146.78,266414.53,764884.12
68895,2025/03/11 08:29:46 AM,263322.81,235146.80,266414.69,764884.31
68896,2025/03/11 08:44:46 AM,263322.84,235146.81,266414.81,764884.50
68897,2025/03/11 08:59:47 AM,263322.84,235146.83,266414.94,764884.62
68898,2025/03/11 09:14:47 AM,263322.84,235146.83,266415.09,764884.75
68899,2025/03/11 09:29:48 AM,263322.84,235146.84,266415.22,764884.87
68900,2025/03/11 09:44:48 AM,263322.84,235146.86,266415.37,764885.06
68901,2025/03/11 09:59:48 AM,263322.84,235146.87,266415.50,764885.25
68902,2025/03/11 10:14:49 AM,263322.84,235146.89,266415.62,764885.37
68903,2025/03/11 10:29:49 AM,263322.84,235146.89,266415.78,764885.50
68904,2025/03/11 10:44:50 AM,263322.84,235146.91,266415.91,764885.62
68905,2025/03/11 10:59:50 AM,263322.84,235146.92,266416.03,764885.75
68906,2025/03/11 11:14:51 AM,263322.87,235146.94,266416.19,764886.00
68907,2025/03/11 11:29:51 AM,263322.87,235146.95,266416.31,764886.12
68908,2025/03/11 11:44:52 AM,263322.87,235146.97,266416.44,764886.25
68909,2025/03/11 11:59:52 AM,263322.87,235146.98,266416.56,764886.44
68910,2025/03/11 12:14:53 PM,263322.87,235147.00,266416.72,764886.62
68911,2025/03/11 12:29:53 PM,263322.91,235147.02,266416.84,764886.75
68912,2025/03/11 12:44:54 PM,263322.91,235147.02,266416.97,764886.87
68913,2025/03/11 12:59:54 PM,263322.91,235147.03,266417.09,764887.00
68914,2025/03/11 01:14:55 PM,263322.91,235147.05,266417.22,764887.12
68915,2025/03/11 01:29:55 PM,263322.94,235147.06,266417.34,764887.37
68916,2025/03/11 01:44:56 PM,263322.94,235147.08,266417.47,764887.50
68917,2025/03/11 01:59:56 PM,263322.94,235147.09,266417.59,764887.62
68918,2025/03/11 02:14:57 PM,263322.97,235147.11,266417.72,764887.75
68919,2025/03/11 02:29:57 PM,263322.97,235147.12,266417.84,764887.94
68920,2025/03/11 02:44:58 PM,263322.97,235147.12,266417.97,764888.06
68921,2025/03/11 02:59:58 PM,263322.97,235147.14,266418.12,764888.25
68922,2025/03/11 03:14:59 PM,263323.00,235147.16,266418.25,764888.37
68923,2025/03/11 03:29:59 PM,263323.00,235147.17,266418.37,764888.56
68924,2025/03/11 03:45:00 PM,263323.00,235147.19,266418.50,764888.69
68925,2025/03/11 04:00:00 PM,263323.03,235147.20,266418.62,764888.87
68926,2025/03/11 04:15:01 PM,263323.03,235147.22,266418.75,764889.00
68927,2025/03/11 04:30:01 PM,263323.03,235147.23,266418.87,764889.12
68928,2025/03/11 04:45:02 PM,263323.03,235147.25,266419.00,764889.25
68929,2025/03/11 05:00:02 PM,263323.06,235147.25,266419.12,764889.44
68930,2025/03/11 05:15:03 PM,263323.06,235147.27,266419.25,764889.56
68931,2025/03/11 05:30:03 PM,263323.09,235147.28,266419.37,764889.75
68932,2025/03/11 05:45:04 PM,263323.09,235147.28,266419.50,764889.87
68933,2025/03/11 06:00:04 PM,263323.09,235147.30,266419.62,764890.00
68934,2025/03/11 06:15:05 PM,263323.12,235147.31,266419.75,764890.19
68935,2025/03/11 06:30:05 PM,263323.12,235147.33,266419.87,764890.31
68936,2025/03/11 06:45:05 PM,263323.16,235147.33,266420.00,764890.50
68937,2025/03/11 07:00:06 PM,263323.16,235147.34,266420.12,764890.62
68938,2025/03/11 07:15:06 PM,263323.16,235147.36,266420.25,764890.75
68939,2025/03/11 07:30:07 PM,263323.19,235147.36,266420.37,764890.94
68940,2025/03/11 07:45:07 PM,263323.19,235147.37,266420.50,764891.06
68941,2025/03/11 08:00:08 PM,263323.19,235147.39,266420.62,764891.19
68942,2025/03/11 08:15:08 PM,263323.22,235147.41,266420.75,764891.37
68943,2025/03/11 08:30:09 PM,263323.22,235147.41,266420.87,764891.50
68944,2025/03/11 08:45:09 PM,263323.22,235147.42,266421.00,764891.62
68945,2025/03/11 09:00:10 PM,263323.25,235147.44,266421.12,764891.81
68946,2025/03/11 09:15:10 PM,263323.25,235147.45,266421.25,764891.94
68947,2025/03/11 09:30:11 PM,263323.25,235147.45,266421.41,764892.12
68948,2025/03/11 09:45:11 PM,263323.28,235147.47,266421.53,764892.25
68949,2025/03/11 10:00:12 PM,263323.28,235147.48,266421.66,764892.37
68950,2025/03/11 10:15:12 PM,263323.28,235147.50,266421.78,764892.56
68951,2025/03/11 10:30:13 PM,263323.28,235147.50,266421.91,764892.69
68952,2025/03/11 10:45:13 PM,263323.31,235147.52,266422.03,764892.87
68953,2025/03/11 11:00:14 PM,263323.31,235147.53,266422.16,764893.00
68954,2025/03/11 11:15:14 PM,263323.31,235147.55,266422.28,764893.12
68955,2025/03/11 11:30:15 PM,263323.31,235147.56,266422.41,764893.25
68956,2025/03/11 11:45:15 PM,263323.34,235147.56,266422.56,764893.50
68957,2025/03/12 12:00:16 AM,263323.34,235147.58,266422.69,764893.62
68958,2025/03/12 12:15:16 AM,263323.34,235147.59,266422.81,764893.75
68959,2025/03/12 12:30:17 AM,263323.34,235147.61,266422.94,764893.87
68960,2025/03/12 12:45:17 AM,263323.34,235147.62,266423.06,764894.00
68961,2025/03/12 01:00:18 AM,263323.37,235147.62,266423.19,764894.19
68962,2025/03/12 01:15:18 AM,263323.37,235147.64,266423.34,764894.37
68963,2025/03/12 01:30:19 AM,263323.37,235147.66,266423.47,764894.50
68964,2025/03/12 01:45:19 AM,263323.37,235147.67,266423.59,764894.62
68965,2025/03/12 02:00:20 AM,263323.37,235147.69,266423.72,764894.75
68966,2025/03/12 02:15:20 AM,263323.37,235147.70,266423.87,764894.94
68967,2025/03/12 02:30:21 AM,263323.44,235147.75,266424.03,764895.25
68968,2025/03/12 02:45:21 AM,263323.44,235147.77,266424.16,764895.37
68969,2025/03/12 03:00:21 AM,263323.44,235147.77,266424.28,764895.50
68970,2025/03/12 03:15:22 AM,263323.50,235147.83,266424.47,764895.75
68971,2025/03/12 03:30:22 AM,263324.22,235148.44,266425.34,764898.00
68972,2025/03/12 03:45:23 AM,263341.75,235160.17,266442.66,764944.62
68973,2025/03/12 04:00:23 AM,263359.87,235172.28,266459.97,764992.12
68974,2025/03/12 04:15:24 AM,263379.12,235184.42,266478.72,765042.25
68975,2025/03/12 04:30:24 AM,263389.81,235192.97,266489.25,765072.00
68976,2025/03/12 04:45:25 AM,263393.00,235196.06,266492.84,765081.87
68977,2025/03/12 05:00:25 AM,263396.78,235199.84,266497.09,765093.75
68978,2025/03/12 05:15:26 AM,263400.25,235203.25,266501.00,765104.50
68979,2025/03/12 05:30:26 AM,263403.53,235206.44,266504.72,765114.69
68980,2025/03/12 05:45:27 AM,263406.81,235209.59,266508.41,765124.81
68981,2025/03/12 06:00:27 AM,263410.75,235213.47,266512.72,765136.94
68982,2025/03/12 06:15:28 AM,263437.37,235236.14,266538.50,765212.00
68983,2025/03/12 06:30:28 AM,263460.59,235253.55,266560.91,765275.00
68984,2025/03/12 06:45:29 AM,263484.34,235270.83,266583.53,765338.75
68985,2025/03/12 07:00:29 AM,263507.53,235287.80,266605.62,765400.94
68986,2025/03/12 07:15:30 AM,263522.28,235299.55,266620.06,765441.87
68987,2025/03/12 07:30:30 AM,263528.19,235305.36,266626.03,765459.62
68988,2025/03/12 07:45:31 AM,263534.06,235311.17,266631.94,765477.19
68989,2025/03/12 08:00:31 AM,263540.62,235317.75,266638.62,765497.00
68990,2025/03/12 08:15:32 AM,263546.31,235323.33,266644.41,765514.00
68991,2025/03/12 08:30:32 AM,263552.00,235328.89,266650.22,765531.12
68992,2025/03/12 08:45:33 AM,263557.69,235334.55,266656.00,765548.25
68993,2025/03/12 09:00:33 AM,263563.25,235339.97,266661.72,765564.94
68994,2025/03/12 09:15:34 AM,263569.53,235346.16,266668.16,765583.87
68995,2025/03/12 09:30:34 AM,263575.19,235351.75,266673.91,765600.87
68996,2025/03/12 09:45:35 AM,263580.81,235357.30,266679.66,765617.75
68997,2025/03/12 10:00:35 AM,263586.97,235363.37,266686.03,765636.37
68998,2025/03/12 10:15:36 AM,263594.03,235370.41,266693.34,765657.75
68999,2025/03/12 10:30:36 AM,263601.28,235377.62,266700.87,765679.75
69000,2025/03/12 10:45:36 AM,263608.66,235384.94,266708.53,765702.12
69001,2025/03/12 11:00:37 AM,263616.25,235392.44,266716.34,765725.00
69002,2025/03/12 11:15:37 AM,263623.87,235399.94,266724.22,765748.00
69003,2025/03/12 11:30:38 AM,263630.66,235406.50,266731.19,765768.37
69004,2025/03/12 11:45:38 AM,263635.91,235411.72,266736.75,765784.37
69005,2025/03/12 12:00:39 PM,263638.25,235414.28,266739.31,765791.87
69006,2025/03/12 12:15:39 PM,263638.41,235414.42,266739.56,765792.37
69007,2025/03/12 12:30:40 PM,263638.41,235414.44,266739.69,765792.50
69008,2025/03/12 12:45:40 PM,263638.41,235414.45,266739.81,765792.69
69009,2025/03/12 01:00:41 PM,263638.41,235414.45,266739.94,765792.81
69010,2025/03/12 01:15:41 PM,263638.41,235414.47,266740.06,765792.94
69011,2025/03/12 01:30:42 PM,263638.44,235414.48,266740.19,765793.12
69012,2025/03/12 01:45:42 PM,263638.44,235414.50,266740.31,765793.25
69013,2025/03/12 02:00:43 PM,263638.44,235414.52,266740.44,765793.37
69014,2025/03/12 02:15:43 PM,263638.44,235414.52,266740.56,765793.50
69015,2025/03/12 02:30:44 PM,263638.47,235414.53,266740.69,765793.69
69016,2025/03/12 02:45:44 PM,263638.47,235414.55,266740.81,765793.81
69017,2025/03/12 03:00:45 PM,263638.47,235414.56,266740.94,765794.00
69018,2025/03/12 03:15:45 PM,263638.47,235414.58,266741.06,765794.12
69019,2025/03/12 03:30:46 PM,263638.50,235414.59,266741.19,765794.25
69020,2025/03/12 03:45:46 PM,263638.50,235414.61,266741.31,765794.44
69021,2025/03/12 04:00:47 PM,263638.50,235414.62,266741.44,765794.56
69022,2025/03/12 04:15:47 PM,263638.53,235414.64,266741.56,765794.75
69023,2025/03/12 04:30:48 PM,263638.53,235414.64,266741.69,765794.87
69024,2025/03/12 04:45:48 PM,263638.53,235414.66,266741.81,765795.00
69025,2025/03/12 05:00:49 PM,263638.56,235414.67,266741.94,765795.19
69026,2025/03/12 05:15:49 PM,263638.56,235414.69,266742.06,765795.31
69027,2025/03/12 05:30:50 PM,263638.56,235414.70,266742.19,765795.44
69028,2025/03/12 05:45:50 PM,263638.56,235414.70,266742.31,765795.56
69029,2025/03/12 06:00:51 PM,263638.59,235414.72,266742.44,765795.75
69030,2025/03/12 06:15:51 PM,263638.59,235414.73,266742.56,765795.87
69031,2025/03/12 06:30:52 PM,263638.59,235414.75,266742.69,765796.00
69032,2025/03/12 06:45:52 PM,263638.62,235414.77,266742.81,765796.19
69033,2025/03/12 07:00:53 PM,263638.62,235414.77,266742.94,765796.31
69034,2025/03/12 07:15:53 PM,263638.62,235414.78,266743.06,765796.50
69035,2025/03/12 07:30:54 PM,263638.66,235414.80,266743.19,765796.62
69036,2025/03/12 07:45:54 PM,263638.66,235414.81,266743.31,765796.75
69037,2025/03/12 08:00:55 PM,263638.66,235414.83,266743.44,765796.94
69038,2025/03/12 08:15:55 PM,263638.66,235414.84,266743.56,765797.06
69039,2025/03/12 08:30:56 PM,263638.69,235414.84,266743.69,765797.25
69040,2025/03/12 08:45:56 PM,263638.69,235414.86,266743.81,765797.37
69041,2025/03/12 09:00:57 PM,263638.69,235414.87,266743.94,765797.50
69042,2025/03/12 09:15:57 PM,263638.72,235414.89,266744.06,765797.69
69043,2025/03/12 09:30:58 PM,263638.72,235414.91,266744.19,765797.81
69044,2025/03/12 09:45:58 PM,263638.72,235414.92,266744.31,765797.94
69045,2025/03/12 10:00:58 PM,263638.72,235414.92,266744.44,765798.06
69046,2025/03/12 10:15:59 PM,263638.75,235414.94,266744.59,765798.25
69047,2025/03/12 10:30:59 PM,263638.75,235414.95,266744.72,765798.37
69048,2025/03/12 10:46:00 PM,263638.75,235414.97,266744.84,765798.56
69049,2025/03/12 11:01:00 PM,263638.78,235414.97,266744.97,765798.75
69050,2025/03/12 11:16:01 PM,263638.78,235414.98,266745.09,765798.87
69051,2025/03/12 11:31:01 PM,263638.78,235415.00,266745.22,765799.00
69052,2025/03/12 11:46:02 PM,263638.78,235415.02,266745.34,765799.12
69053,2025/03/13 12:01:02 AM,263638.81,235415.03,266745.47,765799.31
69054,2025/03/13 12:16:03 AM,263638.81,235415.05,266745.59,765799.50
69055,2025/03/13 12:31:03 AM,263638.81,235415.05,266745.72,765799.62
69056,2025/03/13 12:46:04 AM,263638.81,235415.06,266745.84,765799.75
69057,2025/03/13 01:01:04 AM,263638.84,235415.08,266745.97,765799.87
69058,2025/03/13 01:16:05 AM,263638.84,235415.09,266746.12,765800.06
69059,2025/03/13 01:31:05 AM,263638.84,235415.11,266746.25,765800.19
69060,2025/03/13 01:46:06 AM,263638.84,235415.12,266746.37,765800.37
69061,2025/03/13 02:01:06 AM,263638.87,235415.12,266746.50,765800.50
69062,2025/03/13 02:16:07 AM,263638.87,235415.14,266746.62,765800.62
69063,2025/03/13 02:31:07 AM,263638.87,235415.16,266746.75,765800.75
69064,2025/03/13 02:46:08 AM,263638.91,235415.17,266746.87,765800.94
69065,2025/03/13 03:01:08 AM,263638.91,235415.19,266747.00,765801.12
69066,2025/03/13 03:16:09 AM,263638.91,235415.20,266747.12,765801.25
69067,2025/03/13 03:31:09 AM,263638.91,235415.20,266747.25,765801.37
69068,2025/03/13 03:46:10 AM,263638.94,235415.22,266747.37,765801.50
69069,2025/03/13 04:01:10 AM,263638.94,235415.23,266747.50,765801.69
69070,2025/03/13 04:16:11 AM,263638.94,235415.25,266747.62,765801.81
69071,2025/03/13 04:31:11 AM,263638.94,235415.27,266747.78,765802.00
69072,2025/03/13 04:46:12 AM,263638.94,235415.27,266747.91,765802.12
69073,2025/03/13 05:01:12 AM,263638.97,235415.28,266748.03,765802.25
69074,2025/03/13 05:16:13 AM,263638.97,235415.30,266748.16,765802.37
69075,2025/03/13 05:31:13 AM,263638.97,235415.31,266748.31,765802.62
69076,2025/03/13 05:46:14 AM,263638.97,235415.33,266748.44,765802.75
69077,2025/03/13 06:01:14 AM,263639.03,235415.37,266748.59,765803.00
69078,2025/03/13 06:16:15 AM,263639.03,235415.39,266748.72,765803.12
69079,2025/03/13 06:31:15 AM,263639.03,235415.39,266748.87,765803.31
69080,2025/03/13 06:46:16 AM,263639.03,235415.41,266749.00,765803.44
69081,2025/03/13 07:01:16 AM,263639.03,235415.42,266749.12,765803.56
69082,2025/03/13 07:16:17 AM,263639.06,235415.44,266749.25,765803.75
69083,2025/03/13 07:31:17 AM,263639.06,235415.45,266749.41,765803.87
69084,2025/03/13 07:46:18 AM,263639.06,235415.45,266749.53,765804.00
69085,2025/03/13 08:01:18 AM,263639.06,235415.47,266749.66,765804.19
69086,2025/03/13 08:16:19 AM,263639.06,235415.48,266749.78,765804.37
69087,2025/03/13 08:31:19 AM,263639.06,235415.50,266749.94,765804.50
69088,2025/03/13 08:46:20 AM,263639.09,235415.52,266750.06,765804.69
69089,2025/03/13 09:01:20 AM,263639.09,235415.52,266750.19,765804.81
69090,2025/03/13 09:16:21 AM,263639.09,235415.53,266750.31,765804.94
69091,2025/03/13 09:31:21 AM,263639.09,235415.55,266750.44,765805.06
69092,2025/03/13 09:46:22 AM,263639.12,235415.56,266750.56,765805.25
69093,2025/03/13 10:01:22 AM,263639.12,235415.58,266750.72,765805.37
69094,2025/03/13 10:16:23 AM,263639.12,235415.59,266750.84,765805.56
69095,2025/03/13 10:31:23 AM,263639.12,235415.59,266750.97,765805.69
69096,2025/03/13 10:46:23 AM,263639.16,235415.61,266751.09,765805.87
69097,2025/03/13 11:01:24 AM,263639.16,235415.62,266751.22,765806.00
69098,2025/03/13 11:16:24 AM,263639.19,235415.64,266751.34,765806.12
69099,2025/03/13 11:31:25 AM,263639.22,235415.64,266751.47,765806.37
69100,2025/03/13 11:46:25 AM,263639.22,235415.64,266751.59,765806.50
69101,2025/03/13 12:01:26 PM,263639.31,235415.70,266751.78,765806.75
69102,2025/03/13 12:16:26 PM,263639.34,235415.70,266751.94,765807.00
69103,2025/03/13 12:31:27 PM,263639.37,235415.70,266752.06,765807.12
69104,2025/03/13 12:46:27 PM,263639.41,235415.72,266752.22,765807.37
69105,2025/03/13 01:01:28 PM,263639.44,235415.72,266752.37,765807.50
69106,2025/03/13 01:16:28 PM,263639.44,235415.72,266752.50,765807.62
69107,2025/03/13 01:31:29 PM,263639.47,235415.72,266752.62,765807.81
69108,2025/03/13 01:46:29 PM,263639.50,235415.73,266752.75,765808.00
69109,2025/03/13 02:01:30 PM,263639.53,235415.73,266752.91,765808.12
69110,2025/03/13 02:16:30 PM,263639.56,235415.73,266753.03,765808.37
69111,2025/03/13 02:31:31 PM,263639.56,235415.73,266753.16,765808.50
69112,2025/03/13 02:46:31 PM,263639.87,235415.97,266753.56,765809.37
69113,2025/03/13 03:01:32 PM,263660.75,235430.06,266772.75,765863.56
69114,2025/03/13 03:16:32 PM,263681.44,235443.75,266791.25,765916.44
69115,2025/03/13 03:31:33 PM,263702.50,235458.09,266811.09,765971.69
69116,2025/03/13 03:46:33 PM,263715.22,235466.94,266823.28,766005.44
69117,2025/03/13 04:01:34 PM,263718.44,235470.00,266826.94,766015.37
69118,2025/03/13 04:16:34 PM,263721.62,235473.16,266830.69,766025.50
69119,2025/03/13 04:31:35 PM,263724.87,235476.36,266834.44,766035.69
69120,2025/03/13 04:46:35 PM,263728.72,235480.23,266838.78,766047.75
69121,2025/03/13 05:01:36 PM,263731.97,235483.44,266842.56,766058.00
69122,2025/03/13 05:16:36 PM,263735.56,235486.94,266846.56,766069.06
69123,2025/03/13 05:31:37 PM,263758.97,235507.84,266870.53,766137.37
69124,2025/03/13 05:46:37 PM,263784.91,235527.66,266895.87,766208.44
69125,2025/03/13 06:01:38 PM,263811.41,235547.91,266921.66,766281.00
69126,2025/03/13 06:16:38 PM,263837.00,235567.16,266946.56,766350.75
69127,2025/03/13 06:31:39 PM,263853.87,235581.11,266963.03,766398.00
69128,2025/03/13 06:46:39 PM,263860.00,235587.02,266969.25,766416.25
69129,2025/03/13 07:01:40 PM,263866.12,235592.87,266975.53,766434.50
69130,2025/03/13 07:16:40 PM,263871.97,235598.56,266981.53,766452.06
69131,2025/03/13 07:31:41 PM,263878.03,235604.50,266987.66,766470.19
69132,2025/03/13 07:46:41 PM,263883.84,235610.11,266993.59,766487.50
69133,2025/03/13 08:01:42 PM,263889.72,235615.81,266999.62,766505.12
69134,2025/03/13 08:16:42 PM,263896.09,235622.05,267006.09,766524.25
69135,2025/03/13 08:31:43 PM,263901.91,235627.58,267011.94,766541.44
69136,2025/03/13 08:46:43 PM,263907.81,235633.23,267017.81,766558.87
69137,2025/03/13 09:01:44 PM,263913.66,235638.84,267023.72,766576.25
69138,2025/03/13 09:16:44 PM,263919.97,235644.92,267030.16,766595.00
69139,2025/03/13 09:31:45 PM,263927.16,235651.81,267037.47,766616.44
69140,2025/03/13 09:46:45 PM,263934.34,235658.80,267044.87,766638.00
69141,2025/03/13 10:01:46 PM,263941.81,235665.97,267052.50,766660.25
69142,2025/03/13 10:16:46 PM,263949.34,235673.31,267060.28,766682.94
69143,2025/03/13 10:31:46 PM,263956.91,235680.72,267068.12,766705.75
69144,2025/03/13 10:46:47 PM,263964.47,235688.11,267076.03,766728.62
69145,2025/03/13 11:01:47 PM,263972.12,235695.53,267083.91,766751.56
69146,2025/03/13 11:16:48 PM,263978.84,235702.02,267090.87,766771.75
69147,2025/03/13 11:31:48 PM,263982.16,235705.44,267094.41,766782.00
69148,2025/03/13 11:46:49 PM,263983.50,235706.94,267095.94,766786.37
69149,2025/03/14 12:01:49 AM,263983.53,235706.95,267096.09,766786.62
69150,2025/03/14 12:16:50 AM,263983.53,235706.97,267096.22,766786.75
69151,2025/03/14 12:31:50 AM,263983.56,235707.02,267096.37,766786.94
69152,2025/03/14 12:46:51 AM,263983.59,235707.03,267096.50,766787.12
69153,2025/03/14 01:01:51 AM,263983.59,235707.05,267096.62,766787.25
69154,2025/03/14 01:16:52 AM,263983.59,235707.06,267096.75,766787.37
69155,2025/03/14 01:31:52 AM,263983.62,235707.08,267096.91,766787.62
69156,2025/03/14 01:46:53 AM,263983.62,235707.09,267097.03,766787.75
69157,2025/03/14 02:01:53 AM,263983.62,235707.09,267097.16,766787.87
69158,2025/03/14 02:16:54 AM,263983.66,235707.11,267097.28,766788.00
69159,2025/03/14 02:31:54 AM,263983.66,235707.12,267097.41,766788.19
69160,2025/03/14 02:46:55 AM,263983.66,235707.14,267097.56,766788.37
69161,2025/03/14 03:01:55 AM,263983.69,235707.16,267097.69,766788.50
69162,2025/03/14 03:16:56 AM,263983.69,235707.17,267097.81,766788.69
69163,2025/03/14 03:31:56 AM,263983.69,235707.17,267097.97,766788.87
69164,2025/03/14 03:46:57 AM,263983.69,235707.19,267098.09,766789.00
69165,2025/03/14 04:01:57 AM,263983.72,235707.20,267098.22,766789.12
69166,2025/03/14 04:16:58 AM,263983.72,235707.22,267098.37,766789.31
69167,2025/03/14 04:31:58 AM,263983.72,235707.23,267098.50,766789.44
69168,2025/03/14 04:46:59 AM,263983.72,235707.23,267098.62,766789.56
69169,2025/03/14 05:01:59 AM,263983.72,235707.25,267098.78,766789.75
69170,2025/03/14 05:17:00 AM,263983.75,235707.27,267098.91,766789.87
69171,2025/03/14 05:32:00 AM,263983.75,235707.28,267099.03,766790.06
69172,2025/03/14 05:47:01 AM,263983.75,235707.30,267099.19,766790.25
69173,2025/03/14 06:02:01 AM,263983.75,235707.30,267099.31,766790.37
69174,2025/03/14 06:17:02 AM,263983.75,235707.31,267099.47,766790.50
69175,2025/03/14 06:32:02 AM,263983.78,235707.33,267099.59,766790.75
69176,2025/03/14 06:47:03 AM,263983.78,235707.33,267099.75,766790.87
69177,2025/03/14 07:02:03 AM,263983.78,235707.34,267099.87,766791.00
